date_in_document,date_indexed,date_matches,inn_in_document,inn_indexed,inn_matches,issuer_in_document,issuer_indexed,message_id,name_matches,status
21.09.2022,19.09.2022,False,6664006956,6315376946,False,"Публичное акционерное общество ""Завод керамических изделий""","Публичное акционерное общество ""Т Плюс""",4114995,False,mismatch
21.09.2022,20.09.2022,False,2330025991,6664006956,False,"Публичное акционерное общество ""Племзавод им. В.И. Чапаева""","Публичное акционерное общество ""Завод керамических изделий""",4115016,False,mismatch
22.09.2022,14.09.2022,False,6659001494,7802001308,False,"Публичное акционерное общество ""Уралтрансстрой""","Публичное aкционерное общество ""Светлана""",4115351,False,mismatch
22.09.2022,22.09.2022,True,5053013700,6659001494,False,"Публичное акционерное общество ""Управление механизации №63""","Публичное акционерное общество ""Уралтрансстрой""",4115438,False,mismatch
26.09.2022,20.09.2022,False,2320109650,2330025991,False,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество ""Племзавод им. В.И. Чапаева""",4116165,False,mismatch
04.10.2022,09.09.2022,False,7204660270,4003003825,False,"Публичное акционерное общество Деревообрабатывающий комбинат ""Красный Октябрь""","Публичное акционерное общество Агропромышленная фирма ""Кривское""",4118545,False,mismatch
06.10.2022,26.09.2022,False,2320109650,2320109650,True,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество ""Интер РАО ЕЭС""",4119392,True,ok
07.10.2022,06.10.2022,False,3327101115,2320109650,False,"Публичное акционерное общество Владимирский завод прецизионного оборудования ""Техника""","Публичное акционерное общество ""Интер РАО ЕЭС""",4119576,False,mismatch
10.10.2022,06.10.2022,False,2320109650,3327101115,False,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество Владимирский завод прецизионного оборудования ""Техника""",4120088,False,mismatch
12.10.2022,05.09.2022,False,6509000854,6608005109,False,"Открытое акционерное общество ""Сахалинское морское пароходство""","Публичное акционерное общество ""Екатеринбургский муниципальный банк""",4120519,False,mismatch
13.10.2022,10.10.2022,False,4029030252,2320109650,False,"Публичное акционерное общество ""Калужская сбытовая компания""","Публичное акционерное общество ""Интер РАО ЕЭС""",4120907,False,mismatch
13.10.2022,13.10.2022,True,2320109650,4029030252,False,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество ""Калужская сбытовая компания""",4120990,False,mismatch
14.10.2022,13.10.2022,False,7702045051,2320109650,False,"Публичное акционерное общество ""МТС-Банк""","Публичное акционерное общество ""Интер РАО ЕЭС""",4121304,False,mismatch
18.10.2022,22.09.2022,False,4024002029,5053013700,False,"Публичное акционерное общество ""Агрегатный завод""","Публичное акционерное общество ""Управление механизации №63""",4121945,False,mismatch
19.10.2022,03.10.2022,False,8601013827,7204660270,False,"Акционерное общество ""Ханты-Мансийскдорстрой""","Публичное акционерное общество Деревообрабатывающий комбинат ""Красный Октябрь""",4122362,False,mismatch
20.10.2022,19.10.2022,False,3443009921,8601013827,False,"Публичное акционерное общество ""Международный аэропорт Волгоград""","Акционерное общество ""Ханты-Мансийскдорстрой""",4122667,False,mismatch
24.10.2022,14.10.2022,False,2320109650,7702045051,False,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество ""МТС-Банк""",4123380,False,mismatch
25.10.2022,25.10.2022,True,5904000395,5904000395,True,"Публичное акционерное общество ""Пермская научно-производственная приборостроительная компания""","Публичное акционерное общество ""Пермская научно-производственная приборостроительная компания""",4123502,True,ok
25.10.2022,24.10.2022,False,5904000395,2320109650,False,"Публичное акционерное общество ""Пермская научно-производственная приборостроительная компания""","Публичное акционерное общество ""Интер РАО ЕЭС""",4123504,False,mismatch
